lon	lat	zip
-82.922	37.923	41219
-82.842	37.780	41222
-82.534	37.875	41224
-82.966	37.974	41226
-82.866	37.740	41228
-82.606	38.104	41230
-82.493	37.816	41231
-82.745	38.074	41232
-82.742	37.808	41234
-82.939	37.813	41238
-82.795	37.824	41240
-82.493	37.816	41250
-82.725	37.879	41254
-82.833	37.920	41255
-82.882	37.825	41256
-82.803	37.917	41257
-82.767	37.811	41260
-82.646	37.825	41262
-82.760	37.851	41263
-82.745	38.074	41264
-82.740	37.784	41265
-82.493	37.816	41267
-82.791	37.797	41268
-82.726	37.831	41271
-82.781	37.900	41274
-83.494	37.729	41301
-83.264	37.515	41307
-83.244	37.641	41310
-83.714	37.600	41311
-83.475	37.741	41313
-83.657	37.497	41314
-83.236	37.462	41317
-83.421	37.798	41332
-83.776	37.556	41333
-83.705	37.399	41338
-83.291	37.487	41339
-83.475	37.741	41342
-83.705	37.399	41344
-83.601	37.544	41347
-83.298	37.442	41348
-83.705	37.399	41351
-83.234	37.914	41352
-83.631	37.773	41360
-83.714	37.603	41362
-83.675	37.387	41364
-83.636	37.716	41365
-83.288	37.593	41366
-83.227	37.397	41367
-83.643	37.612	41368
-83.444	37.418	41377
-83.361	37.629	41385
-83.705	37.399	41386
-83.378	37.422	41390
-83.687	37.672	41397
-83.234	37.914	41408
-83.075	37.691	41410
-83.125	37.971	41413
-83.075	37.691	41419
-83.119	37.971	41421
-83.075	37.691	41422
-83.234	37.914	41425
-83.011	37.784	41426
-83.075	37.691	41433
-83.075	37.691	41444
-83.234	37.914	41451
-83.234	37.914	41459
-83.022	37.676	41464
-83.030	37.733	41465
-83.198	37.976	41472
-83.234	37.914	41477
-82.447	37.483	41501
-82.551	37.482	41502
-82.310	37.489	41503
-82.448	37.463	41512
-82.341	37.348	41513
-82.313	37.641	41514
-82.611	37.184	41517
-82.331	37.590	41519
-82.577	37.279	41520
-82.385	37.424	41522
-82.256	37.427	41524
-82.519	37.437	41526
-82.280	37.631	41527
-82.130	37.552	41528
-82.264	37.649	41531
-82.481	37.282	41534
-82.288	37.606	41535
-82.651	37.191	41537
-82.349	37.471	41538
-82.331	37.411	41539
-82.309	37.359	41540
-82.465	37.315	41542
-82.280	37.562	41543
-82.227	37.629	41544
-82.301	37.520	41546
-82.092	37.531	41547
-82.349	37.395	41548
-82.349	37.471	41549
-82.230	37.541	41553
-82.424	37.409	41554
-82.262	37.547	41555
-82.422	37.493	41557
-82.208	37.543	41558
-82.408	37.370	41559
-82.562	37.380	41560
-82.463	37.332	41561
-82.467	37.406	41562
-82.529	37.231	41563
-82.411	37.558	41564
-82.198	37.400	41566
-82.274	37.581	41567
-82.078	37.509	41568
-82.287	37.608	41569
-82.507	37.622	41571
-82.611	37.320	41572
-82.677	37.480	41601
-82.696	37.716	41602
-82.681	37.571	41603
-82.687	37.377	41604
-82.701	37.540	41605
-82.740	37.346	41606
-82.741	37.633	41607
-82.717	37.347	41612
-82.685	37.562	41615
-82.871	37.577	41616
-82.758	37.493	41619
-82.723	37.625	41621
-82.818	37.513	41622
-82.834	37.472	41630
-82.664	37.458	41631
-82.945	37.589	41632
-82.677	37.581	41635
-82.715	37.429	41636
-82.852	37.509	41640
-82.678	37.469	41642
-82.829	37.471	41643
-82.797	37.587	41645
-82.714	37.561	41647
-82.786	37.601	41649
-82.676	37.354	41650
-82.765	37.455	41651
-82.771	37.537	41653
-82.762	37.569	41655
-82.673	37.458	41659
-82.648	37.414	41660
-82.645	37.572	41663
-82.730	37.515	41666
-82.704	37.317	41667
-82.761	37.671	41668
-82.716	37.331	41669
-83.240	37.300	41701
-83.206	37.320	41702
-83.155	37.364	41712
-83.274	37.225	41713
-83.504	37.194	41714
-83.309	37.310	41719
-83.472	37.302	41721
-83.156	37.315	41722
-83.239	37.278	41723
-83.069	37.318	41725
-83.263	37.278	41727
-83.217	37.265	41729
-83.396	37.259	41730
-83.089	37.141	41731
-83.096	37.034	41735
-83.242	37.376	41736
-83.130	37.339	41739
-83.047	37.350	41740
-83.090	37.306	41743
-83.437	37.350	41745
-83.092	37.210	41746
-83.122	37.300	41747
-83.417	37.188	41749
-83.143	37.218	41751
-83.275	37.347	41754
-83.025	37.232	41759
-83.082	37.197	41760
-83.506	37.219	41762
-83.114	37.070	41763
-83.254	37.121	41764
-83.385	37.159	41766
-83.015	37.407	41772
-83.066	37.202	41773
-83.136	37.244	41774
-83.356	37.108	41775
-83.267	37.126	41776
-83.236	37.057	41777
-83.321	37.283	41778
-82.996	37.155	41804
-82.695	37.179	41810
-82.770	37.241	41812
-82.815	37.140	41815
-82.911	37.368	41817
-83.065	36.989	41819
-83.003	37.084	41821
-82.962	37.367	41822
-82.875	37.193	41824
-82.723	37.225	41825
-82.837	37.136	41826
-82.797	37.314	41828
-82.968	37.371	41831
-82.955	37.153	41832
-82.988	37.023	41833
-82.945	37.275	41834
-82.673	37.214	41835
-82.916	37.269	41836
-82.743	37.130	41837
-82.752	37.177	41838
-82.886	37.419	41839
-82.711	37.188	41840
-82.874	37.287	41843
-82.874	37.349	41844
-82.903	37.125	41845
-82.942	37.217	41847
-82.941	37.110	41848
-82.716	37.174	41849
-82.795	37.179	41855
-82.855	37.139	41858
-82.784	37.398	41859
-82.836	37.388	41861
-82.793	37.348	41862
-88.713	37.032	42001
-88.712	37.086	42002
-88.581	37.015	42003
-88.284	36.690	42020
-89.009	36.789	42021
-88.949	37.148	42022
-89.007	36.875	42023
-89.011	37.081	42024
-88.306	36.889	42025
-88.637	36.900	42027
-88.340	37.156	42028
-88.373	36.987	42029
-88.979	36.681	42031
-89.102	36.733	42032
-88.080	37.337	42033
-88.996	36.863	42035
-88.236	36.716	42036
-88.184	37.158	42037
-88.025	37.045	42038
-88.789	36.781	42039
-88.519	36.600	42040
-89.081	36.547	42041
-88.267	36.966	42044
-88.265	37.076	42045
-88.092	36.603	42046
-88.394	37.303	42047
-88.304	36.818	42048
-88.322	36.579	42049
-89.208	36.549	42050
-88.641	36.852	42051
-88.851	37.098	42053
-88.422	36.699	42054
-88.145	37.074	42055
-88.986	37.081	42056
-88.467	37.061	42058
-88.836	36.964	42060
-88.773	36.886	42061
-88.652	36.724	42063
-88.087	37.322	42064
-88.652	36.716	42066
-88.759	36.905	42069
-88.996	36.863	42070
-88.280	36.625	42071
-88.150	36.562	42076
-88.330	37.269	42078
-88.581	36.575	42079
-88.376	37.239	42081
-88.515	36.904	42082
-88.285	37.146	42083
-88.246	37.435	42084
-88.761	36.572	42085
-88.810	37.083	42086
-88.962	37.057	42087
-88.725	36.608	42088
-86.452	37.017	42101
-86.387	36.922	42102
-86.358	36.950	42103
-86.454	36.887	42104
-86.176	36.679	42120
-86.349	36.867	42122
-85.992	36.816	42123
-85.650	36.858	42124
-85.909	37.103	42127
-86.394	36.983	42128
-85.610	37.001	42129
-85.775	36.913	42130
-85.912	36.819	42131
-85.847	36.726	42133
-86.583	36.741	42134
-86.582	36.758	42135
-85.856	36.669	42140
-85.941	36.943	42141
-85.958	36.946	42142
-86.184	36.782	42150
-85.568	36.647	42151
-85.816	37.099	42152
-86.038	36.679	42153
-85.698	37.056	42154
-85.996	36.841	42156
-85.820	36.772	42157
-86.250	36.998	42159
-86.014	36.965	42160
-86.143	37.094	42163
-86.188	36.784	42164
-85.661	36.957	42166
-85.701	36.724	42167
-86.538	36.906	42170
-86.187	37.018	42171
-86.670	37.280	42201
-86.860	36.773	42202
-87.219	36.929	42203
-87.104	36.721	42204
-86.797	36.835	42206
-86.254	37.300	42207
-86.672	37.197	42209
-86.292	37.223	42210
-87.829	36.802	42211
-85.704	37.118	42214
-87.718	36.953	42215
-87.152	37.004	42216
-87.488	37.043	42217
-86.768	37.171	42219
-87.178	36.862	42220
-87.497	36.898	42221
-87.459	36.657	42223
-87.580	36.918	42232
-87.150	36.715	42234
-86.394	36.983	42235
-87.605	36.719	42236
-87.471	36.877	42240
-87.497	36.898	42241
-86.886	37.158	42251
-86.509	37.248	42252
-87.646	36.678	42254
-86.918	36.907	42256
-86.299	37.237	42257
-86.169	37.280	42259
-86.686	37.200	42261
-87.429	36.738	42262
-86.980	36.760	42265
-87.409	36.864	42266
-86.805	37.230	42267
-86.394	36.983	42270
-86.860	37.207	42273
-86.598	36.924	42274
-86.411	37.242	42275
-86.882	36.845	42276
-87.109	36.948	42280
-86.663	36.869	42283
-86.271	37.236	42285
-87.246	36.742	42286
-86.523	37.318	42287
-86.672	37.197	42288
-87.257	37.752	42301
-87.113	37.745	42302
-87.043	37.779	42303
-87.113	37.745	42304
-86.865	37.356	42320
-87.024	37.153	42321
-87.407	37.615	42322
-87.076	37.233	42323
-87.005	37.138	42324
-87.271	37.337	42325
-87.000	37.200	42326
-87.287	37.581	42327
-87.026	37.395	42328
-87.112	37.243	42330
-87.090	37.253	42332
-86.764	37.374	42333
-87.113	37.745	42334
-87.009	37.211	42337
-86.778	37.552	42338
-87.018	37.194	42339
-86.729	37.614	42343
-87.298	37.247	42344
-87.164	37.201	42345
-86.870	37.473	42347
-86.783	37.832	42348
-86.690	37.415	42349
-87.207	37.459	42350
-86.882	37.911	42351
-87.112	37.513	42352
-86.924	37.364	42354
-86.977	37.859	42355
-87.324	37.693	42356
-86.718	37.518	42361
-86.805	37.827	42364
-86.994	37.113	42365
-86.930	37.720	42366
-87.155	37.243	42367
-86.741	37.740	42368
-86.885	37.390	42369
-86.778	37.545	42370
-87.246	37.470	42371
-87.259	37.488	42372
-87.166	37.354	42374
-87.113	37.745	42375
-87.122	37.634	42376
-87.113	37.745	42377
-86.883	37.682	42378
-87.601	37.779	42402
-87.933	37.446	42403
-87.813	37.486	42404
-87.689	37.755	42406
-87.624	37.221	42408
-87.672	37.519	42409
-87.513	37.274	42410
-87.988	37.201	42411
-87.470	37.335	42413
-87.599	37.807	42419
-87.527	37.785	42420
-87.533	37.299	42431
-87.564	37.407	42436
-87.944	37.687	42437
-87.462	37.249	42440
-87.652	37.364	42441
-87.507	37.258	42442
-87.644	37.641	42444
-87.866	37.141	42445
-87.734	37.484	42450
-87.378	37.850	42451
-87.552	37.701	42452
-87.570	37.160	42453
-87.636	37.570	42455
-87.535	37.505	42456
-87.789	37.832	42457
-87.547	37.840	42458
-87.989	37.629	42459
-87.933	37.494	42460
-87.914	37.717	42461
-87.866	37.631	42462
-87.866	37.488	42463
-87.400	37.200	42464
-84.544	37.103	42501
-84.428	37.093	42502
-84.518	37.132	42503
-84.900	37.243	42516
-84.625	36.953	42518
-84.537	37.029	42519
-84.983	37.191	42528
-84.700	37.115	42533
-84.958	37.302	42539
-84.799	37.367	42541
-84.719	37.063	42544
-84.687	37.111	42553
-84.581	36.949	42558
-84.593	37.111	42564
-84.880	37.157	42565
-84.826	37.292	42566
-84.597	37.128	42567
-85.182	36.746	42602
-85.135	36.752	42603
-85.125	36.945	42629
-84.503	36.777	42631
-84.818	36.800	42632
-84.825	36.867	42633
-84.503	36.777	42634
-84.503	36.777	42635
-84.503	36.777	42638
-85.070	37.019	42642
-84.503	36.777	42647
-84.503	36.777	42649
-84.468	36.722	42653
-85.878	37.685	42701
-85.977	37.723	42702
-85.318	36.880	42711
-86.286	37.494	42712
-85.913	37.370	42713
-85.404	36.955	42715
-85.627	37.485	42716
-85.409	36.769	42717
-85.358	37.337	42718
-85.330	37.338	42719
-85.371	37.121	42720
-86.370	37.430	42721
-85.728	37.277	42722
-86.054	37.669	42724
-86.208	37.434	42726
-85.266	37.116	42728
-85.983	37.260	42729
-85.540	36.842	42731
-86.091	37.606	42732
-85.219	37.340	42733
-85.297	37.045	42735
-86.007	37.603	42740
-85.249	37.007	42741
-85.465	37.091	42742
-85.519	37.276	42743
-85.772	37.216	42746
-85.707	37.559	42748
-85.896	37.202	42749
-85.172	37.231	42753
-86.325	37.460	42754
-86.344	37.472	42755
-85.724	37.469	42757
-85.198	37.360	42758
-85.502	36.831	42759
-85.460	37.107	42761
-86.401	37.445	42762
-85.639	37.464	42764
-85.914	37.292	42765
-85.950	37.515	42776
-85.614	37.355	42782
-86.085	37.567	42783
-85.963	37.478	42784
-85.462	36.820	42786
-86.033	37.535	42788
-82.612	40.101	43001
-83.011	39.969	43002
-82.981	40.389	43003
-82.839	40.017	43004
-82.274	40.296	43005
-82.191	40.477	43006
-83.416	40.341	43007
-82.480	39.945	43008
-83.648	40.161	43009
-83.622	39.999	43010
-82.665	40.313	43011
-82.691	40.115	43013
-82.270	40.417	43014
-82.981	40.290	43015
-83.011	39.969	43016
-82.814	40.076	43017
-82.684	39.957	43018
-82.512	40.487	43019
-82.875	40.201	43021
-82.349	40.339	43022
-82.540	40.049	43023
-82.511	39.975	43025
-83.011	39.969	43026
-82.562	40.133	43027
-82.284	40.418	43028
-83.443	40.128	43029
-82.430	39.969	43030
-82.604	40.161	43031
-82.962	40.313	43032
-82.594	39.954	43033
-82.988	40.188	43035
-83.263	40.353	43036
-82.322	40.295	43037
-83.377	40.268	43040
-83.361	40.307	43041
-83.588	40.118	43044
-83.441	40.170	43045
-82.539	39.885	43046
-83.647	40.205	43047
-82.466	40.406	43048
-82.481	40.371	43050
-82.814	40.085	43054
-82.486	40.086	43055
-82.467	40.004	43056
-82.483	40.095	43058
-83.569	40.205	43060
-83.200	40.296	43061
-82.624	40.015	43062
-83.307	40.058	43064
-83.091	40.183	43065
-83.173	40.381	43066
-83.465	40.338	43067
-82.803	39.952	43068
-83.962	40.172	43070
-82.353	40.189	43071
-83.947	40.122	43072
-82.754	39.997	43073
-82.854	40.266	43074
-82.385	39.851	43076
-83.308	40.124	43077
-83.797	40.122	43078
-82.444	40.176	43080
-82.896	40.104	43081
-82.870	40.168	43082
-83.838	40.102	43083
-83.545	40.151	43084
-82.897	40.040	43085
-83.011	39.969	43086
-82.483	40.095	43093
-82.483	40.095	43098
-82.755	39.467	43101
-82.689	39.698	43102
-83.015	39.672	43103
-82.665	39.778	43105
-83.419	39.641	43106
-82.555	39.698	43107
-82.846	39.924	43109
-82.765	39.821	43110
-82.243	39.504	43111
-82.706	39.801	43112
-82.946	39.597	43113
-83.100	39.480	43115
-83.060	39.770	43116
-83.199	39.773	43117
-83.011	39.969	43119
-83.011	39.969	43123
-82.885	39.847	43125
-83.011	39.969	43126
-82.328	39.477	43127
-83.573	39.654	43128
-82.609	39.690	43130
-82.667	39.463	43135
-82.722	39.762	43136
-82.989	39.762	43137
-82.437	39.525	43138
-83.408	39.886	43140
-83.583	39.588	43142
-83.345	39.765	43143
-82.171	39.506	43144
-83.214	39.570	43145
-83.142	39.683	43146
-82.665	39.782	43147
-82.501	39.827	43148
-82.607	39.526	43149
-82.438	39.779	43150
-83.453	39.727	43151
-82.592	39.417	43152
-83.531	39.748	43153
-82.809	39.616	43154
-82.532	39.638	43155
-82.782	39.556	43156
-82.560	39.842	43157
-82.367	39.434	43158
-83.455	39.537	43160
-83.310	39.949	43162
-82.447	39.763	43163
-83.127	39.604	43164
-83.011	39.969	43199
-83.011	39.969	43201
-83.011	39.969	43202
-83.011	39.969	43203
-83.011	39.969	43204
-83.011	39.969	43205
-83.011	39.969	43206
-82.959	39.869	43207
-83.011	39.969	43209
-82.833	39.914	43210
-83.011	39.969	43211
-83.011	39.969	43212
-82.833	39.973	43213
-83.011	39.969	43214
-82.877	39.892	43215
-83.011	39.969	43216
-82.934	39.828	43217
-83.011	39.969	43218
-82.910	40.033	43219
-83.011	39.969	43220
-83.011	39.969	43221
-83.011	39.969	43222
-83.011	39.969	43223
-82.929	40.080	43224
-83.011	39.969	43226
-82.858	39.923	43227
-83.011	39.969	43228
-82.963	40.096	43229
-82.873	40.035	43230
-82.934	40.084	43231
-82.857	39.923	43232
-83.011	39.969	43234
-82.974	40.109	43235
-83.008	40.136	43236
-83.011	39.969	43240
-83.011	39.969	43251
-83.011	39.969	43260
-83.011	39.969	43265
-83.011	39.969	43266
-83.011	39.969	43268
-83.011	39.969	43270
-83.011	39.969	43271
-83.011	39.969	43272
-83.011	39.969	43279
-83.011	39.969	43284
-83.011	39.969	43287
-83.011	39.969	43291
-83.011	39.969	43299
-83.069	40.617	43301
-83.102	40.584	43302
-83.139	40.569	43306
-83.139	40.569	43307
-83.752	40.491	43310
-83.788	40.379	43311
-82.958	40.631	43314
-82.853	40.480	43315
-83.387	40.927	43316
-82.683	40.479	43317
-83.785	40.374	43318
-83.729	40.304	43319
-82.890	40.588	43320
-82.834	40.497	43321
-83.230	40.542	43322
-83.254	40.735	43323
-83.810	40.440	43324
-82.873	40.608	43325
-83.617	40.640	43326
-83.420	40.813	43330
-83.920	40.502	43331
-83.345	40.596	43332
-83.926	40.437	43333
-82.782	40.406	43334
-82.910	40.668	43335
-83.577	40.295	43336
-83.263	40.668	43337
-82.753	40.526	43338
-83.495	40.561	43340
-83.309	40.599	43341
-83.178	40.492	43342
-83.793	40.391	43343
-83.352	40.427	43344
-83.583	40.533	43345
-83.846	40.573	43346
-83.651	40.474	43347
-83.890	40.403	43348
-82.662	40.614	43349
-82.823	40.529	43350
-83.314	40.828	43351
-83.049	40.476	43356
-83.713	40.278	43357
-83.626	40.367	43358
-83.448	40.876	43359
-83.640	40.321	43360
-83.614	41.376	43402
-83.649	41.392	43403
-83.542	41.334	43406
-83.245	41.279	43407
-83.363	41.569	43408
-82.948	41.321	43410
-83.357	41.598	43412
-83.665	41.227	43413
-83.649	41.392	43414
-83.078	41.573	43416
-83.134	41.356	43420
-83.352	41.525	43430
-83.318	41.392	43431
-83.261	41.565	43432
-82.871	41.504	43433
-83.620	41.646	43434
-83.319	41.326	43435
-82.823	41.715	43436
-83.602	41.256	43437
-82.707	41.596	43438
-83.041	41.518	43439
-82.777	41.525	43440
-83.459	41.536	43441
-83.231	41.423	43442
-83.474	41.458	43443
-83.312	41.569	43445
-82.805	41.683	43446
-83.512	41.426	43447
-83.145	41.537	43449
-83.484	41.399	43450
-83.621	41.315	43451
-83.050	41.558	43452
-82.819	41.647	43456
-83.467	41.337	43457
-83.213	41.530	43458
-83.530	41.458	43460
-83.726	41.284	43462
-83.509	41.509	43463
-82.921	41.397	43464
-83.491	41.463	43465
-83.525	41.297	43466
-83.490	41.243	43467
-83.338	41.605	43468
-83.317	41.420	43469
-84.584	41.578	43501
-84.251	41.578	43502
-83.822	41.606	43504
-84.730	41.524	43505
-84.585	41.554	43506
-84.014	41.420	43510
-83.811	41.259	43511
-84.390	41.297	43512
-84.124	41.586	43515
-83.949	41.233	43516
-84.621	41.554	43517
-84.738	41.588	43518
-84.397	41.422	43519
-84.631	41.391	43520
-84.286	41.649	43521
-83.835	41.395	43522
-84.001	41.341	43523
-84.036	41.230	43524
-83.705	41.467	43525
-84.678	41.325	43526
-84.130	41.232	43527
-83.751	41.629	43528
-83.785	41.187	43529
-84.279	41.326	43530
-84.503	41.634	43531
-84.008	41.429	43532
-84.162	41.686	43533
-83.941	41.357	43534
-84.004	41.305	43535
-84.640	41.311	43536
-83.685	41.571	43537
-84.105	41.689	43540
-83.830	41.301	43541
-83.772	41.577	43542
-84.589	41.606	43543
-84.123	41.356	43545
-83.871	41.492	43547
-84.141	41.194	43548
-84.516	41.362	43549
-84.112	41.327	43550
-83.578	41.535	43551
-83.649	41.392	43552
-84.226	41.531	43553
-84.585	41.648	43554
-84.254	41.435	43555
-84.570	41.318	43556
-84.410	41.489	43557
-84.103	41.594	43558
-83.728	41.693	43560
-83.748	41.423	43565
-83.765	41.514	43566
-84.178	41.592	43567
-83.796	41.350	43569
-84.447	41.591	43570
-83.802	41.510	43571
-83.569	41.721	43601
-83.548	41.647	43602
-83.439	41.687	43603
-83.537	41.656	43604
-83.508	41.653	43605
-83.605	41.674	43606
-83.607	41.647	43607
-83.532	41.682	43608
-83.584	41.625	43609
-83.556	41.673	43610
-83.486	41.698	43611
-83.460	41.696	43612
-83.606	41.704	43613
-83.634	41.609	43614
-83.679	41.650	43615
-83.444	41.657	43616
-83.722	41.668	43617
-83.399	41.657	43618
-83.486	41.596	43619
-83.554	41.665	43620
-83.683	41.703	43623
-83.546	41.655	43624
-83.439	41.687	43635
-83.439	41.687	43652
-83.439	41.687	43653
-83.439	41.687	43654
-83.439	41.687	43655
-83.497	41.678	43656
-83.439	41.687	43657
-83.439	41.687	43659
-83.533	41.655	43660
-83.497	41.678	43661
-83.497	41.678	43666
-83.439	41.687	43667
-83.439	41.687	43681
-83.439	41.687	43682
-83.439	41.687	43697
-83.659	41.654	43699
-82.004	39.927	43701
-81.963	39.961	43702
-81.555	39.828	43711
-81.137	39.985	43713
-80.992	39.780	43716
-81.466	39.768	43717
-80.988	40.004	43718
-81.066	39.996	43719
-81.876	39.820	43720
-82.256	39.945	43721
-81.531	39.919	43722
-81.532	39.953	43723
-81.483	39.744	43724
-81.582	40.027	43725
-81.799	39.865	43727
-81.898	39.498	43728
-82.110	39.636	43730
-82.165	39.704	43731
-81.617	39.888	43732
-81.543	39.924	43733
-81.894	39.872	43734
-82.121	39.854	43735
-81.256	40.065	43736
-82.138	39.856	43738
-82.298	39.884	43739
-82.212	39.953	43740
-82.175	39.970	43746
-81.124	39.826	43747
-82.303	39.685	43748
-81.549	40.159	43749
-81.501	39.994	43750
-81.010	39.717	43752
-81.228	39.746	43754
-81.436	40.053	43755
-81.813	39.677	43756
-81.152	39.859	43757
-81.909	39.632	43758
-80.970	40.011	43759
-82.208	39.761	43760
-82.248	39.740	43761
-81.767	40.024	43762
-82.206	39.706	43764
-82.253	39.619	43766
-81.804	40.011	43767
-81.452	40.039	43768
-81.955	39.822	43771
-81.552	39.918	43772
-81.314	40.041	43773
-82.039	39.822	43777
-81.374	40.016	43778
-81.428	39.816	43779
-81.459	39.943	43780
-82.215	39.625	43782
-82.279	39.737	43783
-81.276	39.711	43786
-81.826	39.549	43787
-81.371	39.795	43788
-81.241	39.654	43789
-82.099	39.871	43791
-81.076	39.752	43793
-81.855	40.091	43802
-81.644	40.357	43803
-81.674	40.427	43804
-81.969	40.398	43805
-81.929	40.248	43811
-81.864	40.301	43812
-82.000	40.107	43821
-82.103	40.109	43822
-81.756	40.365	43824
-81.874	40.351	43828
-82.100	40.064	43830
-81.571	40.330	43832
-81.721	40.200	43836
-81.468	40.307	43837
-81.603	40.405	43840
-81.995	40.143	43842
-82.156	40.341	43843
-81.958	40.320	43844
-81.825	40.274	43845
-80.789	40.261	43901
-80.980	39.895	43902
-80.845	40.486	43903
-80.844	40.107	43905
-80.806	39.992	43906
-81.031	40.263	43907
-80.857	40.500	43908
-80.818	40.070	43909
-80.775	40.341	43910
-80.789	40.093	43912
-80.769	40.324	43913
-80.945	39.769	43914
-80.904	39.744	43915
-80.815	40.122	43916
-80.773	40.334	43917
-80.601	40.677	43920
-80.757	40.415	43925
-80.624	40.509	43926
-80.938	40.122	43927
-80.899	40.011	43928
-80.719	40.461	43930
-80.891	39.676	43931
-80.764	40.526	43932
-80.888	39.937	43933
-80.800	40.080	43934
-80.758	40.117	43935
-80.877	40.130	43937
-80.762	40.358	43938
-80.783	40.177	43939
-80.824	40.028	43940
-80.836	40.264	43941
-80.961	40.006	43942
-80.772	40.337	43943
-80.792	40.442	43944
-80.822	40.650	43945
-80.971	39.646	43946
-80.804	39.951	43947
-80.785	40.280	43948
-80.979	40.078	43950
-81.010	40.111	43951
-80.747	40.350	43952
-80.678	40.352	43953
-80.629	40.518	43961
-80.882	40.679	43962
-80.738	40.227	43963
-80.670	40.477	43964
-80.840	40.361	43966
-80.917	40.020	43967
-80.692	40.650	43968
-80.889	40.469	43970
-80.810	40.339	43971
-80.976	40.103	43972
-81.224	40.231	43973
-80.888	40.181	43974
-81.071	40.314	43976
-81.090	40.116	43977
-80.996	40.184	43981
-81.195	40.134	43983
-81.103	40.296	43984
-80.970	40.011	43985
-80.997	40.370	43986
-81.105	40.307	43988
-81.103	40.296	43989
-82.254	41.362	44001
-80.602	41.740	44003
-80.743	41.773	44004
-80.955	41.730	44005
-80.856	41.772	44010
-82.020	41.448	44011
-82.018	41.497	44012
-81.693	41.457	44017
-81.153	41.447	44021
-81.431	41.449	44022
-81.304	41.387	44023
-81.157	41.572	44024
-81.307	41.530	44026
-81.949	41.306	44028
-80.616	41.756	44030
-80.673	41.677	44032
-81.111	41.533	44033
-82.105	41.371	44035
-82.077	41.401	44036
-82.019	41.378	44039
-81.415	41.513	44040
-80.786	41.736	44041
-82.046	41.275	44044
-81.282	41.743	44045
-81.073	41.538	44046
-80.693	41.701	44047
-80.647	41.846	44048
-82.306	41.266	44049
-82.120	41.258	44050
-82.167	41.451	44052
-82.218	41.425	44053
-82.090	41.464	44054
-82.134	41.434	44055
-81.493	41.311	44056
-81.073	41.781	44057
-81.329	41.679	44060
-81.249	41.911	44061
-81.068	41.453	44062
-81.052	41.603	44064
-81.274	41.456	44065
-81.541	41.306	44067
-80.685	41.905	44068
-81.922	41.417	44070
-81.328	41.469	44072
-80.956	41.837	44073
-82.228	41.295	44074
-80.834	41.589	44076
-81.199	41.708	44077
-81.053	41.364	44080
-81.146	41.768	44081
-80.573	41.769	44082
-80.905	41.690	44084
-80.771	41.625	44085
-81.052	41.673	44086
-81.440	41.313	44087
-81.003	41.783	44088
-82.402	41.381	44089
-82.212	41.161	44090
-81.459	41.597	44092
-80.727	41.535	44093
-81.377	41.638	44094
-81.445	41.659	44095
-81.249	41.911	44096
-81.249	41.911	44097
-80.968	41.549	44099
-81.600	41.523	44101
-81.740	41.472	44102
-81.642	41.518	44103
-81.630	41.481	44104
-81.633	41.453	44105
-81.603	41.505	44106
-81.637	41.515	44107
-81.608	41.543	44108
-81.698	41.446	44109
-81.572	41.564	44110
-81.787	41.459	44111
-81.546	41.529	44112
-81.643	41.474	44113
-81.677	41.514	44114
-81.676	41.490	44115
-81.849	41.469	44116
-81.526	41.567	44117
-81.552	41.501	44118
-81.544	41.584	44119
-81.580	41.473	44120
-81.532	41.528	44121
-81.505	41.473	44122
-81.526	41.603	44123
-81.469	41.501	44124
-81.632	41.433	44125
-81.853	41.443	44126
-81.649	41.473	44127
-81.534	41.439	44128
-81.626	41.437	44129
-81.796	41.383	44130
-81.642	41.396	44131
-81.511	41.606	44132
-81.745	41.315	44133
-81.727	41.382	44134
-81.654	41.480	44135
-81.832	41.313	44136
-81.557	41.405	44137
-81.768	41.466	44138
-81.440	41.387	44139
-81.922	41.491	44140
-81.643	41.362	44141
-81.832	41.401	44142
-81.483	41.559	44143
-81.740	41.439	44144
-81.922	41.445	44145
-81.537	41.389	44146
-81.673	41.314	44147
-81.673	41.686	44177
-81.673	41.686	44178
-81.673	41.686	44179
-81.673	41.686	44181
-81.673	41.686	44184
-81.673	41.686	44185
-81.673	41.686	44186
-81.673	41.686	44188
-81.673	41.686	44189
-81.673	41.686	44190
-81.673	41.686	44191
-81.673	41.686	44192
-81.673	41.686	44193
-81.673	41.686	44194
-81.673	41.686	44195
-81.673	41.686	44197
-81.673	41.686	44198
-81.673	41.686	44199
-81.195	41.041	44201
-81.293	41.312	44202
-81.621	41.020	44203
-81.540	41.129	44210
-81.312	41.170	44211
-81.823	41.206	44212
-81.996	40.927	44214
-81.902	41.065	44215
-81.571	40.949	44216
-81.913	40.945	44217
-81.474	41.144	44221
-81.540	41.129	44222
-81.527	41.171	44223
-81.450	41.172	44224
-81.771	40.959	44230
-81.082	41.291	44231
-81.462	40.933	44232
-81.736	41.236	44233
-81.165	41.310	44234
-82.114	41.039	44235
-81.476	41.244	44236
-81.540	41.129	44237
-81.540	41.129	44238
-81.313	41.206	44240
-81.341	41.242	44241
-81.197	41.170	44242
-81.342	41.148	44243
-81.428	41.022	44250
-81.928	41.029	44251
-82.020	41.163	44253
-81.992	41.045	44254
-81.230	41.282	44255
-81.855	41.110	44256
-81.841	41.128	44258
-81.405	41.027	44260
-81.432	41.138	44262
-81.549	41.230	44264
-81.298	41.011	44265
